BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
Coddetta, Carolina: Mujer y participación política en Venezuela. Caracas: Edición X Demanda, 2001.	Coddetta, Carolina	Mujer y participación política en Venezuela	2001	Primera edición	No ficción	Escrito	Libro	Política, economía y justicia	Venezuela	Caribe continental	Académico		la historia de las mujeres en tanto grupo humano organizado y en cuanto masa. De hecho, las mujeres se organizaron en Clubes, redactaron Cuadernos de Quejas y manifestaron en las calles. El texto de De Gouges, publicado en 1791, que reclama el reconocimiento de la igualdad entre mujeres y hombres, la llevó a la guillotina. Después de su muerte, las actividades feministas fueron suprimidas; se prohibieron los clubes que ella había promovido y se declaró abiertamente que la mujer no podía ejercer los derechos políticos, de esta forma se silenció un incipiente feminismo, tanto teórico como de acción. Su voz había sido prematura, y de igual modo había
Reyes López, Damario: «El Gran Adivino Escarabajo». Teatro: 5 obras para poner en escena. San Pedro Sula: Proyecto Teatral Futuro, 2013.	Reyes López, Damario	Teatro: 5 obras para poner en escena	2001	Fecha de escritura	Ficción	Escrito	Libro	Teatro	Honduras	México y Centroamérica	Ficción		Rey: ¿Me quiere hacer pasar por tonto? Usted dijo que necesitaba una noche, por lo tanto, es una noche y como se burle de mí ¡haré que lo lleven a la guillotina y le corten la cabeza!, pero si me dice qué pasó con el anillo real le daré mucho dinero. Tiene esta noche para que llame a sus espectros y les consulte sobre el anillo real, oiga bien, esta noche; mañana al amanecer vendré y cuando el gallo haya cantado tres veces usted me
Reyes López, Damario: «El Gran Adivino Escarabajo». Teatro: 5 obras para poner en escena. San Pedro Sula: Proyecto Teatral Futuro, 2013.	Reyes López, Damario	Teatro: 5 obras para poner en escena	2001	Fecha de escritura	Ficción	Escrito	Libro	Teatro	Honduras	México y Centroamérica	Ficción		Rey: Me parece adivino que quiere que AFILEMOS LA GUILLOTINA; por última vez, ¿qué tengo en mi MANO?
Torres Monreal, Francisco: «Baudelaire maldito». Baudelaire maldito y Desayuno. Guernica y después. Ver pasar. Madrid: Fundamentos, 2001.	Torres Monreal, Francisco	Baudelaire maldito y Desayuno. Guernica y después. Ver pasar	2001	Primera edición	Ficción	Escrito	Libro	Teatro	España		Ficción		Baudelaire.- Condénenme al destierro, o a la guillotina, si lo prefiere. Pero aparte su mirada miope de mi libro. De nuevo he de advertirles que no es lectura para novicias. Ni para analfabetos leguleyos.
González, Luis Mariano: Águila imperial ibérica. De emblema imperial a símbolo de la Naturaleza. León: Edilesa, 2001.	González, Luis Mariano	Águila imperial ibérica. De emblema imperial a símbolo de la Naturaleza	2001	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España				Recientemente han irrumpido en el escenario natural ibérico los denominados aerogeneradores, una nueva amenaza para esta especie. Cual curiosos molinos de viento destinados a la producción de energía eléctrica, poseen enormes aspas que, de manera bastante silenciosa pueden actuar de peligrosísimas guillotinas capaces de destrozar, como ya lo han hecho, a las aves que, quizá por error, acierten a meterse en su radio de acción. Dentro de los límites del territorio de una pareja de águilas imperiales jamás debería consentirse la instalación de un campo de aerogeneradores.
González, Luis Mariano: Águila imperial ibérica. De emblema imperial a símbolo de la Naturaleza. León: Edilesa, 2001.	González, Luis Mariano	Águila imperial ibérica. De emblema imperial a símbolo de la Naturaleza	2001	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España				Batería de aerogeneradores en las cumbreras de nuestros montes: moderna guillotina de las rapaces.
De Cárdenas, Federico: «Letras prohibidas». La República.pe. Revista Domingo. Lima: larepublica.pe/impresa/revista-domingo, 2001-01-28.	De Cárdenas, Federico	La República.pe. Revista Domingo	2001	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	Perú	Andina	Crítica	Periodicidad:semanal	rol en Titanic) y el propio Sade conforma la base del filme, con el Royer-Collard de Michael Caine como intruso y aguafiestas. Pero el Sade de Kaufman es más que nada un provocador, sabe que puede escandalizar al Abate y a Madeleine, pero que sus días de poder han quedado atrás y que la guillotina y el Terror de la revolución han superado sus peores fantasías.
Bedoya, Jaime: «Vivas en Vivo». Caretas. Lima: caretas.com.pe, 2001-05-03.	Bedoya, Jaime	Caretas	2001	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	Perú	Andina	Crítica	Periodicidad: semanal	infidencia, sino teoría, revisarlas. Cuando la buena fe del programa a estrenarse era digna de crédito, terminaba en un auspicioso "suerte". Cuando este más bien apuntaba a un fraude, la opinión era cerrada por un cauto "ojalá". Y cuando ya valía la pena ir afilando la guillotina, se dejaba leer un premonitorio "a ver qué pasa".
Wong, Coto: «Ajedrecistas rendirán homenaje a José Raúl Capablanca». Granma-Órgano oficial del PCC. La Habana: granma.cu, 2001-05-04.	Wong, Coto	Granma-Órgano oficial del PCC	2001	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Cuba	Antillas	Noticia		Dos horas después se celebrará el Congresillo Técnico del evento que como hecho más notorio tendrá la implementación del nuevo sistema de control de tiempo lanzado hace algunos meses por la Federación Internacional (FIDE), para buscar una mayor espectacularidad en el juego ciencia, y al que algunos consideran una "guillotina", en el mejor sentido deportivo.
«Una Meza con patas rotas». La Opinión. Los Ángeles: laopinion.com, 2001-06-29.		La Opinión	2001	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Estados Unidos	Estados Unidos	Noticia		Agobiado por las estadísticas, azuzado por la guillotina presurosa por arrancarle de tajo sus ilusiones mundialistas, el seleccionado mexicano deberá empezar a reconstruirse de un anhelo astillado.
«La industria de la inocencia». El Pais. Montevideo: diarioelpais.com, 2001-11-08.		El Pais	2001	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	Uruguay	Río de la Plata			, temerario, y luego en su versión francesa du téméraire. La leyenda incluía diferentes versiones de cómo había llegado a Inglaterra: una decía que fue en 1756, escapando de la invasión prusiana a Sajonia, donde tenía tierras. Tía Grace también contaba que un du téméraire había huido a través del canal en 1794 para eludir la guillotina, historia que, básicamente, se repetía en varias familias inglesas de clase media. Pero en los hechos se comprobaba la presencia de varios Tolkien a comienzos del siglo XIX, que en efecto eran fabricantes de relojes y pianos. a pesar del tono épico de estas historias, J.R.R. se sentía más cercano a su familia
«"Dos elefantes se balanceaban..."». La Prensa Gráfica. San Salvador: Grupo Dutriz, 2001-06-12.		La Prensa Gráfica	2001	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	El Salvador	México y Centroamérica			Para los dirigentes de ambas instituciones éstas son necesarias, aunque reconocen no ser la prioridad del Gobierno, por lo que son conscientes de que en cualquier momento la guillotina les puede tocar a ellos.
Torres Zúñiga, Vicente; Villlagrán-Múniz, Mayo: «Notas sobre los detalles para la construcción de láseres de N2 para fines didácticos». Aleph Zero. Xalapa: Facultad de Biología de la Universidad Veracruzana Campus Xalapa, 2001-01-03.	Torres Zúñiga, Vicente; Villlagrán-Múniz, Mayo	Aleph Zero	2001	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	México	México y Centroamérica			los es utilizando papel de aluminio (el que se utiliza para envolver alimentos) pegado sobre una mica (se puede usar acetatos) que será el dieléctrico, esta mica mientras menos deformable sea, será mejor. Primero, hay que cortar todas las piezas (mica y los tres pedazos de papel aluminio) con una guillotina de papelería o una tijera bien afilada.
Fernández-Santos, Ángel: «Una inmensa mirada libre». El País. Madrid: elpais.com, 2001-09-14.	Fernández-Santos, Ángel	El País	2001	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España		Crítica		, que proclama su desconfianza en los hombres demasiado virtuosos, a quienes juzga gente peligrosa— no le impidió adoptar con sinceridad la causa revolucionaria, cambiar su apellido Orleans por el de Philippe Egalité e incluso votar en la tormentosa sesión de la Convención Nacional del 21 de enero de 1793 a favor de la ejecución en la guillotina de su primo el rey Luis XVI.
«CÓRDOBA. Cuatro de los detenidos enviaban a un niño de 12 años con la droga para no levantar sospechas». El Norte de Castilla. Valladolid: nortedecastilla.es, 2001-06-21.		El Norte de Castilla	2001	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	España				La organización de falsificadores podría tener relación con redes de tráfico de drogas de otras provincias españolas, algo que se está investigando en la actualidad. Tras registrar su sede la Policía encontró todos los instrumentos necesarios para las falsificaciones: fragmentos de billetes, pruebas de impresiones, paquetes de folios, una guillotina, una impresora, un escáner, una fotocopiadora y un ordenador. La policía de Córdoba ha desarticulado una red de tráfico de drogas y otra de falsificación de billetes que utilizaban a dos menores como correos. En la primera de las bandas el menor tenía sólo 11 ó 12 años, mientras que en la segunda el menor
Forch, Juan: El campeón. Providencia, Santiago de Chile: Alfaguara, 2002.	Forch, Juan	El campeón	2002	Primera edición	Ficción	Escrito	Libro	Novela	Chile	Chilena	Ficción		y sacó un RothscMd de Don Tomás, un puro robusto con leve aroma a moca. Se los trae un antiguo camarada del San Ignacio que viaja mucho a Centroamérica porque es consultor del presidente de Honduras. Pegas raras que tiene la gente, pensó. Claro que mientras lo provea de esos maravillosos tabacos. Tomó la guillotina que siempre trae consigo en el bolsillo de su chaleco y cortó la perilla. Hizo rodar el cilindro entre sus dedos para comprobar su frescura. ¡Gran puro! Se lo caló entre los labios y le acercó al pie la pequeña llama del encendedor. Inhaló varias veces seguidas mientras lo hacía girar hasta
Sabanero, Sandra: Boda Mexicana. Barcelona: Ediciones B, 2002.	Sabanero, Sandra	Boda Mexicana	2002	Primera edición	Ficción	Escrito	Libro	Novela	México	México y Centroamérica	Ficción		la presión de mis maestros, experimentaba una sensación de asfixia que casi me impedía respirar. Esa facultad era una de las más estrictas del país: si el alumno quería seguir estudiando en esa institución, durante los primeros semestres no podía reprobar ni una sola materia. Yo sentía la amenaza de la expulsión como una guillotina que en cualquier instante me cortaría la cabeza.
Chimal, Carlos: El último año del estero. México D. F.: Editorial Aldus-Consejo Nacional para la Cultura y las Artes, 2002.	Chimal, Carlos	El último año del estero	2002	Primera edición	Ficción	Escrito	Libro	Novela	México	México y Centroamérica	Ficción		los días y seis afortunadas servían de control. Luego de cuatro semanas se cerraba un experimento, lo cual significaba matar a las ratas. No podía utilizarse una inyección letal, ya que eso habría alterado los resultados al modificar el metabolismo del cobayo. Entonces los decapitaban. Para eso se contaba con una pequeña guillotina que podía transportarse en una gaveta de aluminio y permanecía cubierta con papel de estraza. Cuando llegó el grupo de primer ingreso de Catrina, tres años antes, les enseñaron esta tarea básica para sobrevivir en el laboratorio de Bob.
Chimal, Carlos: El último año del estero. México D. F.: Editorial Aldus-Consejo Nacional para la Cultura y las Artes, 2002.	Chimal, Carlos	El último año del estero	2002	Primera edición	Ficción	Escrito	Libro	Novela	México	México y Centroamérica	Ficción		Catrina se quedó helada. Terminó de meter cobayos en las jaulas, limpió la guillotina y la colocó en su lugar. Catrina sabía que Bob Valora hubiera preferido descargar en ese momento su culpa, así que no dijo nada. Bob no pudo quedarse callado y agregó:
Oses, Darío: «La dama del lago». La música de las esperas y otros cuentos. Santiago: Planeta, 2002.	Oses, Darío	La música de las esperas y otros cuentos	2002	Primera edición	Ficción	Escrito	Libro	Relato	Chile	Chilena	Ficción		"Todas las familias felices se parecen unas con otras; cada familia desdichada, en cambio, es infeliz a su manera", repetía mentalmente Andrés mientras sacaba las fotos de la secadora y las iba poniendo en la guillotina para emparejarles los bordes. A medida que transcurrían las imágenes de tantas personas sonrientes, esa rotunda aseveración de Tolstoi le parecía cada vez más misteriosa e incisiva, y él jugaba a descubrirle variaciones: "Las familias que quieren parecer felices se fotografían en las mismas poses. Las familias desgraciadas prefieren velar su maldición y su
Valdivieso, Jaime: «Misterio y horror. Postrer orgullo». Ventajas de la tortuga. Santiago de Chile: Mosquito Comunicaciones, 2002.	Valdivieso, Jaime	Ventajas de la tortuga	2002	Primera edición	Ficción	Escrito	Libro	Relato	Chile	Chilena	Ficción		Pero fue sólo un chispazo: su cuerpo había quedado allá, al pie de la guillotina, mientras avanzaba el carromato con su cabeza sangrante entre las demás cabezas.
González Safstrand, Cristian: Talavera Pukú y el Mefistofélico Matasanos. Asunción: Litocolor, 2002.	González Safstrand, Cristian	Talavera Pukú y el Mefistofélico Matasanos	2002	Primera edición	Ficción	Escrito	Libro	Novela	Paraguay	Río de la Plata	Ficción		Llegaron junto a Talavera Pukú que los miró como a dos verdugos que vienen a informar que la hora de la guillotina ha llegado.
González Safstrand, Cristian: Talavera Pukú y el Mefistofélico Matasanos. Asunción: Litocolor, 2002.	González Safstrand, Cristian	Talavera Pukú y el Mefistofélico Matasanos	2002	Primera edición	Ficción	Escrito	Libro	Novela	Paraguay	Río de la Plata	Ficción		Con la cabeza gacha reflexionaba Talavera y se puso triste como si fuese conducido a la guillotina.
Ordoñez, Édgar: «Avatares de un nuevo Judas». Mery Giraldo, Luz [comp.]: Cuentos caníbales. Antología de nuevos narradores colombianos. Bogotá: Alfaguara, 2006.	Mery Giraldo, Luz [comp.]	Cuentos caníbales. Antología de nuevos narradores colombianos	2002	Primera edición	Ficción	Escrito	Libro	Relato	Colombia	Caribe continental	Ficción		- Pero eso no es todo -tomó la palabra El Gusano-: si alguien no para ahora al gobernador, va a empezar a hacer limpieza con nosotros acogiéndose a cualquier pretexto. Angelino no más va a inaugurar la guillotina, pero desde que empiece a funcionar bien, nadie nos asegura que allá no vayamos a parar el resto de nosotros.
Glantz, Margo: El rastro. Barcelona: Anagrama, 2002.	Glantz, Margo	El rastro	2002	Primera edición	Ficción	Escrito	Libro	Novela	México	México y Centroamérica	Ficción		de la Gorgona. En las representaciones figuradas, el caballo —o los caballos que están en posición simétrica— se asocia a ella como si nunca pudieran disociarse de esa imagen y de ese oficio, son su prolongación o su emanación, semejantes al caballo  de Perseo, Pegaso, caballo que aparece en cuanto Perseo guillotina a la Gorgona. En esos casos, en los que el caballo se asocia a la Gorgona, se produce un exceso y un desbordamiento de sentido.
Collyer, Jaime: El habitante del cielo. Barcelona: Seix Barral, 2002.	Collyer, Jaime	El habitante del cielo	2002	Primera edición	Ficción	Escrito	Libro	Novela	Chile	Chilena	Ficción		solaz, de libaciones y alberca y todo eso de lo que ninguno disfrutaba mayormente en su lugar de procedencia, asediados como vivían todos por las deudas y el escarnio ocasional de sus vecinos. De Freulon era un individuo a un tiempo versallesco y despercudido, cuyo árbol genealógico había sido desmochado, en parte, por la guillotina y luego —oh, paradoja— por las guerras napoleónicas, en las que uno o dos de sus ancestros se habían involucrado con mayor frenesí que la propia burguesía republicana en armas. La caída final de Napoleón había devuelto a sus manos el castillo ese en Le Mans, que ahora utilizaba para agasajar a sus colegas aeronáuticos
Fuentes, Carlos: En esto creo. Barcelona: Seix Barral, 2002.	Fuentes, Carlos	En esto creo	2002	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	México	México y Centroamérica			Ambas fueron revoluciones violentas. El «Terror» francés mandó a la guillotina a dieciséis mil individuos —asunto de escasa monta, dice Jules Michelet en su Historia de la Revolución Francesa, si lo comparamos con las ejecuciones ordenadas por la monarquía a lo largo de seiscientos años. La violencia tampoco estuvo ausente de la Revolución Norteamericana, pródiga en ejecuciones sumarias de los «leales» a la Corona Británica.
Ortega, Pilar: Bolivia: Guía total. Madrid: Anaya Touring Club, 2002.	Ortega, Pilar	Bolivia: Guía total	2002	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España		Divulgación		fabricación de monedas, adquirió, en 1869, el Gobierno del presidente Mariano Melgarejo, y que fue instalado en la planta baja que colinda con el segundo patio. Es un complejo que muestra la tecnología de la época y que cuenta con las siguientes máquinas: cuatro laminadoras, una máquina de vapor, una tijera o guillotina, una cortadora de disco, una máquina acuñadora, una laminadora manual, una grafiladora y balanzas de fielatura. Llama la atención la máquina que hacía mover todas las poleas del complicado sistema. Ésta fue bautizada con el nombre de locomotiva. Sus piezas se mantienen en buen estado de conservación y aún se conservan las
Ortega, Pilar: Bolivia: Guía total. Madrid: Anaya Touring Club, 2002.	Ortega, Pilar	Bolivia: Guía total	2002	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España		Divulgación		Maquinaria de acuñación de 1909. En 1909, y durante la presidencia de Ismael Montes, se adquiere en New Jersey, en Estados Unidos, una compleja maquinaria de vapor para acuñar monedas. El equipo comprendía una prensa de acuñación, una laminadora de lingotes, una cortadora de discos y una guillotina, y fue instalado en las salas ubicadas en el lado oeste del segundo patio, colindantes con la calle de Bustillo. Este complejo equipo, denominado "de Montes", trabajó durante 44 años, cerrándose así, en 1953, un prolongado ciclo de acuñación de monedas en Potosí que se había iniciado en
Cepero Briz, Ricardo: «Producción de huevos: Situación actual y nueva normativa comunitaria». Consejo Asesor del Instituto de Estudios del Huevo: Lecciones sobre el huevo. Madrid: Instituto de Estudios del Huevo, 2002.	Consejo Asesor del Instituto de Estudios del Huevo	Lecciones sobre el huevo	2002	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España		Académico		El pico se corta dejando la mitad o un tercio de su longitud. El corte se realiza mediante una máquina-guillotina con una hoja calentada eléctricamente hasta altas temperaturas. Con el pulgar se hace que las pollitas retraigan la lengua y después se cauteriza apoyando el pico sobre la cuchilla 1-2 segundos. Las aves deben estar en perfectas condiciones antes del corte y durante varios días (3-5) será conveniente vigilar consumo y bajas, aumentar algo
Iglesias, Carmen: De historia y literatura como elementos de ficción. Madrid: Real Academia Española, 2002.	Iglesias, Carmen	De historia y literatura como elementos de ficción	2002	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	España		Divulgación	El texto contiene citas ajenas al autor	la novela de Dickens sobre la revolución francesa y a esas páginas de supervivencia de los amenazados; pues bien, cuando se han trabajado históricamente las correspondencias múltiples que nos quedan de la época (al poder acceder no hace tanto tiempo a los archivos donde en plena revolución se retuvieron las cartas de los condenados a la guillotina, no llegando por tanto a su destino muchas de ellas), resulta sorprendente encontrarse con los consejos que se prodigan entre familiares o amigos de una provincia revolucionaria a otra: la necesidad de «que no se fijen en ti», «pasar desapercibidos» y para ello aconsejan incluso comprar la comida muy poquito a
Santos A., Marlene; Hernández, Carlos: «BALANCE DE LA JORNADA». La Jornada. Ciudad de México: jornada.com.mx, 2002-01-21.	Santos A., Marlene; Hernández, Carlos	La Jornada	2002	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	México	México y Centroamérica	Noticia		Y mientras el argentino Antonio LaVolpe con triunfos alimenta su vanidad y ego al ubicar a su equipo como único con marcha perfecta, Tomás Boy no hace honor a su apodo de El Jefe, y pelea junto a Omar Sandoval y Carlos Reinoso por pasar al pie de la guillotina.
Morales Solá, Joaquín: «Es necesario un gabinete amplio y un plan serio». Lanacion.com. Buenos Aires: lanacion.com.ar, 2002-01-02.	Morales Solá, Joaquín	Lanacion.com	2002	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	Argentina	Río de la Plata	Opinión		porción más grande de argentinos en un gobierno surgido del Parlamento y no de elecciones populares, necesita darle un nuevo impulso a la economía parapléjica, restablecer la relación de la Argentina con el mundo y disciplinar a una sociedad turbulenta y quejosa, que ha hecho de las cacerolas una versión moderna y peligrosa de la guillotina.
«Ya van siete». La Opinión. Los Ángeles: laopinion.com, 2002-10-19.		La Opinión	2002	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Estados Unidos	Estados Unidos	Noticia		Guillotina afilada. El argentino Salvador Capitano se convirtió en el séptimo técnico que pierde su empleo en el Torneo Apertura al ser despedido por los Jaguares de Chiapas del futbol mexicano.
Ramos Villagrana, Rafael: «Diablo en la Pasarella». La Opinión. Los Ángeles: laopinion.com, 2002-09-13.	Ramos Villagrana, Rafael	La Opinión	2002	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Estados Unidos	Estados Unidos	Noticia		Luego de poner la cabeza de Sergio Bueno en la guillotina tras vencer al Santos 2-0, Jaguares de Chiapas, el equipo consentido de Alejandro Burillo, el poder detrás del trono en la FMF, tiene en la mira al Necaxa, sacudido por la derrota ante las Aguilas por 2-1.
Carrasquilla, Alberto: «La seductora». El Tiempo. Bogotá: eltiempo.com, 2002-01-02.	Carrasquilla, Alberto	El Tiempo	2002	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	Colombia	Caribe continental	Opinión		una desesperante vez más, los mecanismos de ajuste de cara a la devaluación de algún vecino creativo, en la mayor parte de Europa el año comienza en el extremo opuesto. Con la entrada en firme de una moneda única, se despoja a las autoridades nacionales de la posibilidad de ejercer su creatividad cambiaria y se pasa por la guillotina a esa seductora de miradita apabullante, la devaluación competitiva, que tantos estragos ha causado en el Viejo Continente a lo largo de las décadas.
Ponce, Ricardo Magallán: «Tiene el apoyo de la directiva azulgrana. Estoy tranquilo: Herrera». Milenio. Monterrey: milenio.com, 2002-10-26.	Ponce, Ricardo Magallán	Milenio	2002	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	México	México y Centroamérica	Noticia		Muchos ya lo señalan como la siguiente víctima de la guillotina de técnicos, pero Herrera ni se inmuta, no teme y ni se presiona, y es que la manera en la que está jugando su equipo le da para pensar en una posible calificación, así lo consideró. "Buscamos la calificación, eso sería la consolidación a una temporada regular, y si digo que es
