BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
Heker, Liliana: «La noche del cometa». La crueldad de la vida. Buenos Aires: Alfaguara, 2001.	Heker, Liliana	La crueldad de la vida	2001	Primera edición	Ficción	Escrito	Libro	Relato	Argentina	Río de la Plata	Ficción		lo redondo o coludo o resplandeciente que es posible urdir por el mero deseo de ser feliz, el cometa de cola áurea giraría otra vez por el que había sido nuestro cielo. Pero nosotros, los que esa noche nos afanábamos y aguardábamos bajo las estrellas impasibles, nosotros los de esta costanera ya no agitaríamos la suave bruma nocturna para perseguirlo.
Heker, Liliana: «La crueldad de la vida». La crueldad de la vida. Buenos Aires: Alfaguara, 2001.	Heker, Liliana	La crueldad de la vida	2001	Primera edición	Ficción	Escrito	Libro	Relato	Argentina	Río de la Plata	Ficción		maligna con su cara de gavilán y su cuerpo emplumado, que me asediaba por las noches como todo lo que me asediaba y que había visto una vez en un libro; me dejaba arrastrar por las palabras -aigrette, amarillo limón, piedrita de strass- cuyo significado a veces desconocía pero que me sumergían en una bruma de belleza que no necesitaba imágenes ya que aquello que dibujaban las palabras siempre era, para mí, superior a cualquier imagen. En el caso de los vestidos, sin embargo, la operación era complicada. No sólo porque suponía creerle a Perla (¿cómo puede un vestido estar cubierto de plumas y no ser monstruoso?,
Heker, Liliana: «La crueldad de la vida». La crueldad de la vida. Buenos Aires: Alfaguara, 2001.	Heker, Liliana	La crueldad de la vida	2001	Primera edición	Ficción	Escrito	Libro	Relato	Argentina	Río de la Plata	Ficción		Y entendí que es ésa, justamente, la crueldad de la vida: uno nunca se pierde a sí mismo. Aunque los dientes se ablanden en la boca y una bruma de olvido o de cansancio aplaque el entendimiento, una seguirá atada a la misma vanidad, y el mismo miedo, y el mismo incontenible deseo de reír que han alumbrado otras edades. Por más que haya olvidado de qué tenía miedo, y no le quede nada para envanecerse, e ignore de qué diablos se estaba riendo
Lemebel, Pedro: Tengo miedo torero. Barcelona: Anagrama, 2001.	Lemebel, Pedro	Tengo miedo torero	2001	Primera edición	Ficción	Escrito	Libro	Novela	Chile	Chilena	Ficción		lentes de gata. Las revistas Ecran, algunos recortes de Sarita Montiel, y menos una foto suya en que aparecía de travestí. La extrajo de entre las páginas amarillas de un Cine Amor y la puso a la luz para verla más nítida, pero daba lo mismo, porque el retrato era tan añoso que la bruma del tiempo había suavizado su perfil de cuchillo. Se veía casi bella. Y si no fuera por el «casi», nadie podría reconocerla forrada en el lamé escamado de su vestido de sirena, nadie podría pensar que era ella en esa pose blandamente torcida la cadera y el cuello mirando atrás. Con
Lemebel, Pedro: Tengo miedo torero. Barcelona: Anagrama, 2001.	Lemebel, Pedro	Tengo miedo torero	2001	Primera edición	Ficción	Escrito	Libro	Novela	Chile	Chilena	Ficción		La bruma marina les pegaba en la cara su aliento refrigerado, hacía un rato que habían salido del centro de Valparaíso, y ahora el taxi serpenteaba por los acantilados de basura acumulada en la espalda del puerto. Pero qué horrible lugar, parece el paisaje de Cumbres borrascosas, comentó la loca con pavor, encogiéndose
Bondy Reyes, Ernesto: «VIAJE DE RETORNO, HASTA SABINA». Viaje de retorno, hasta Sabina y otros relatos. Tegucigalpa: Iberoamericana, 2001.	Bondy Reyes, Ernesto	Viaje de retorno, hasta Sabina y otros relatos	2001	Primera edición	Ficción	Escrito	Libro	Relato	Honduras	México y Centroamérica	Ficción		reflejara en su rostro sereno- no estoy preparado para entrar a mi adolescencia- quiso decir con su lengua pesada, pero el tequila, el sándalo, la hipnosis y el sonsonete del aparato dominaron la situación y el marcapasos continuó inexorablemente marcando el tiempo en retroceso, y la hipnosis lo envolvió de nuevo en una bruma de recuerdos difíciles durmiéndose dócilmente.
Monteforte Toledo, Mario: Los adoradores de la muerte. México D. F.: Alfaguara, 2001.	Monteforte Toledo, Mario	Los adoradores de la muerte	2001	Fecha de escritura	Ficción	Escrito	Libro	Novela	Guatemala	México y Centroamérica	Ficción		Smith percibió todo aquello como entre brumas. Nunca lo había oído y de una manera confusa no le gustaba. El hombre no decía que también la vida ajena puede ser nuestra puesto que podemos quitarla.
Ospina de la Roche, Arturo: El legado maya. Los aportes de un pueblo sorprendente a las matemáticas y la astronomía. Bogotá: Planeta, 2001.	Ospina de la Roche, Arturo	El legado maya. Los aportes de un pueblo sorprendente a las matemáticas y la astronomía	2001	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	Colombia	Caribe continental	Académico		-El intervalo entre la puesta del Sol y la de la Luna. La contaminación en la zona de observación o la presencia de bruma.
Jaramillo Valdés, René: Dios no es el asesino. Medellín: Mascaluna, 2001.	Jaramillo Valdés, René	Dios no es el asesino	2001	Primera edición	Ficción	Escrito	Libro	Novela	Colombia	Caribe continental	Ficción		Por los altoparlantes anunciaron el reinicio de los vuelos, que habían sido suspendidos por causa de la bruma.
Zaldívar, Mario: Después de la luz roja. San José: Perro Azul, 2001.	Zaldívar, Mario	Después de la luz roja	2001	Primera edición	Ficción	Escrito	Libro	Novela	Costa Rica	México y Centroamérica	Ficción		los libros en la estantería, los cuadros en la pared y en general, todos los objetos daban brinquitos milimétricos, de tal forma que el busto de Beethoven cayó de una repisa y un tándem de libros volcó en efecto dominó; el ollín de las cortinas y el polvo de los rincones llenó la habitación de una bruma irrespirable que flotaba en partículas. No obstante, lo más difícil de superar, fue el compás acelerado del péndulo, un latido de corazón huyendo de sí mismo, como si fuese la respiración agitada del Maligno, corriendo alrededor de la habitación.
Zaldívar, Mario: Después de la luz roja. San José: Perro Azul, 2001.	Zaldívar, Mario	Después de la luz roja	2001	Primera edición	Ficción	Escrito	Libro	Novela	Costa Rica	México y Centroamérica	Ficción		local sin ambiciones, en la Avenida Segunda de San José. Podía prescindir de todo menos de una escalinata ancha y hospitalaria, cuyos peldaños acogerían la lujuriosa horizontalidad de una pareja de tamaño regular. Por allí se accedía al salón de espectáculos atosigado por una veintena de mesas y sillas, las cuales parecían pintadas en la bruma de la pieza. El contacto con esos muebles provocaba la extraña certeza de que poseían un peso mayor al que aparentaban y esa verificación introducía alguna magia en los boleros de Julia Stanley y en los tangos de Hugo Palermo.
Serna, Enrique: «La Palma de Oro». El orgasmógrafo. Buenos Aires: Editorial Sudamericana, 2001.	Serna, Enrique	El orgasmógrafo	2001	Primera edición	Ficción	Escrito	Libro	Relato	México	México y Centroamérica	Ficción		-Un borracho va por el Periférico haciendo eses y un patrullero le ordena arrimarse a la banqueta. ¿Qué se le ofrece, oficial? Va manejando en estado de ebriedad. ¿Cómo cree?, si nomás me bebí dos copas. Entonces camine por esta raya. El borrachito mira entre brumas la raya de la banqueta y dice: ¿Así nomás, sin red protectora ni nada?
Guzmán, Humberto: Los extraños. México D. F.: Tusquets Editores, 2001.	Guzmán, Humberto	Los extraños	2001	Primera edición	Ficción	Escrito	Libro	Novela	México	México y Centroamérica	Ficción		horas había convivido con la gente, con el auténtico pueblo, como dijera Marketa. Cuando llegaron al río, tuvo una revelación. Caminar por esa calzada, en medio de la Ciudad de las Mil Torres, la Ciudad Dorada, con el Puente de Carlos en el horizonte, que hacía un conjunto majestuoso en un día de bruma y plenitud, lo llevó a la seguridad de que vivía -él y no otro- en la Europa soñada, eso era Europa, una evocación, y ahora él caminaba a través de una de sus ciudades más hermosas.
Samperio, Guillermo: «ZISKA Y LOS VIAJES». Ellas habitaban un cuento. México D. F.: Aldus, 2001.	Samperio, Guillermo	Ellas habitaban un cuento	2001	Primera edición	Ficción	Escrito	Libro	Relato	México	México y Centroamérica	Ficción		par de semanas después de aquella plática con Jozsef -continuó, poniéndose la mano del guante en la rodilla-, me comentó que había tenido un sueño donde aparecíamos Anna y yo en la rivera del lago Balatón, desnudas, y Jozsef nos miraba con unos catalejos desde una embarcación. Luego, la bruma se interponía entre él y nosotras y que no recordaba más.
Herbert Zúñiga, Armando: Serpiente emplumada. Una cuestión de fe. México D. F.: Editorial Ponciano Arriaga, 2003.	Herbert Zúñiga, Armando	Serpiente emplumada. Una cuestión de fe	2001	Fecha de escritura	Ficción	Escrito	Libro	Teatro	México	México y Centroamérica	Ficción		Escenografía: Es una selva con bruma y rocas dispersas.
Herbert Zúñiga, Armando: Serpiente emplumada. Una cuestión de fe. México D. F.: Editorial Ponciano Arriaga, 2003.	Herbert Zúñiga, Armando	Serpiente emplumada. Una cuestión de fe	2001	Fecha de escritura	Ficción	Escrito	Libro	Teatro	México	México y Centroamérica	Ficción		Iluminación: La luz debe ir bajando al azul total. Bruma. Un alarido, un estruendo, silencio.
Quirarte, Vicente: El fantasma del Hotel Alsace. México D. F.: Universidad Nacional Autónoma de México, 2001.	Quirarte, Vicente	El fantasma del Hotel Alsace	2001	Primera edición	Ficción	Escrito	Libro	Teatro	México	México y Centroamérica	Ficción		(Dupoirier sale de la habitación. Wilde se incorpora con dificultad. La habitación comienza a girar, primero lentamente alrededor de él. Brumas la invaden. Mira a su alrededor, como si pudiera mirar a varios seres. Murmura nombres, frases sueltas): Robbie, Reggie... no se vayan todavía... No me dejen con Bosie... Y tú, amor, no te vayas, aunque yo te lo pida. (Poco a poco se acerca a
Quirarte, Vicente: El fantasma del Hotel Alsace. México D. F.: Universidad Nacional Autónoma de México, 2001.	Quirarte, Vicente	El fantasma del Hotel Alsace	2001	Primera edición	Ficción	Escrito	Libro	Teatro	México	México y Centroamérica	Ficción		Hada verde: (Emerge de entre la bruma.) Yo soy el veneno mismo y así me has amado. ¿Por qué me pides ahora que me vaya?
Quezada, Roberto: Los potros del recuerdo. Guatemala: Editorial Palo de Hormigo, 2001.	Quezada, Roberto	Los potros del recuerdo	2001	Primera edición	Ficción	Escrito	Libro	Novela	Guatemala	México y Centroamérica	Ficción		¿Logré desempeñar mis funciones esa noche? La verdad es que no recuerdo. Era como si una bruma extraña envolviera mi memoria. El deseo inconsciente de haber logrado poseerla me hace pensar que así fue en efecto. Pero otro lado de mi memoria me trae la figura desasosegada de la McPearson.
Cuello, Ketty María: El ángel del acordeón. Colombia: I/M Editores, 2001.	Cuello, Ketty María	El ángel del acordeón	2001	Primera edición	Ficción	Escrito	Libro	Novela	Colombia	Caribe continental	Ficción		Poseer un acordeón, se volvió su obsesión. En la soledad de su alcoba deseaba que apareciera Ariadno. Por fin un día, entre la bruma del amanecer, vio su sonrisa amable transmitiéndole serenidad. Le explicó lo ocurrido, las exigencias que le hizo Sara María para aceptarlo como novio. "Te inventas alcanzar metas con demasiada premura, no se cogen frutos de un árbol acabado de sembrar. Se te volverá insoportable tu niñez si la llenas de frustraciones
Vivas Ferreira, Carolina: Gallina y el otro. s. l: s .n, 2009.	Vivas Ferreira, Carolina	Gallina y el otro	2001	Fecha de estreno	Ficción	Escrito	Libro	Teatro	Colombia	Caribe continental	Ficción		Ahora, el viejo ve medio cuerpo de Eugenio perdido en la bruma, lleva en la mano el pequeño barco y colgada de un palo la cabeza del Chino. Un monótono e indescifrable sonido, se mezcla con el clímax de la música lírica que escucha Rubiel.
González Leal, Nelson: Esa pequeña porción del paraíso. Caracas: Comala.com, 2001.	González Leal, Nelson	Esa pequeña porción del paraíso	2001	Primera edición	Ficción	Escrito	Libro	Novela	Venezuela	Caribe continental	Ficción		guitarras, la rumba y el baile, sostenidas en la nocturnidad de La Noche Oscura, que terminaban siempre con la frase algún día me compraré una guitarra española. Las ansias del adolescente no tuvieron que esperar mucho. La última noche de la compañía en el pueblo, Francisquito abandonaba el carromato, oculto por la bruma de la madrugada, con una guitarra bajo el saco.
González Leal, Nelson: Esa pequeña porción del paraíso. Caracas: Comala.com, 2001.	González Leal, Nelson	Esa pequeña porción del paraíso	2001	Primera edición	Ficción	Escrito	Libro	Novela	Venezuela	Caribe continental	Ficción		de Mariana, que guardaba allí desde siempre, y cuando el autobús se detuvo llamó al pregonero, le dio todas estas cosas y le dijo: te compro el periódico. El muchacho tomó el papel y la foto y le entregó el diario, luego desapareció, con un imperceptible batir de alas, entre la bruma que ya ocultaba los callejones de aquella ciudad de los milagros. Él ni siquiera se molestó en leer la noticia, simplemente dobló el periódico, lo colocó bajo su brazo y solicitó la parada; ya luego podría llamar a Bastardo, ya luego. Después de abordar el automóvil que lo esperaba en la línea final de aquella
Marrero, Marisol: Las brujas modernas vuelan en la red. Caracas: Fondo Editorial Tropykos, 2001.	Marrero, Marisol	Las brujas modernas vuelan en la red	2001	Primera edición	Ficción	Escrito	Libro	Novela	Venezuela	Caribe continental	Ficción		-Hace milenios había siete islas en nuestro mar, más una que se escondía entre la bruma. Esta última, de gran belleza, era habitada por los restos de los hombres atlantes, los cuales podían vivir indistintamente en el agua, en el aire, o en el fuego, pues ejercían ilimitado dominio sobre los elementos. Poseían la facultad de la clarividencia a cualquier distancia. -Cosa que la abuela desarrolla
Marrero, Marisol: Las brujas modernas vuelan en la red. Caracas: Fondo Editorial Tropykos, 2001.	Marrero, Marisol	Las brujas modernas vuelan en la red	2001	Primera edición	Ficción	Escrito	Libro	Novela	Venezuela	Caribe continental	Ficción		-¡Oye! ¿es que te crees infalible?- le gritó furiosa la abuela, al ver que se alejaba corriendo entre la bruma.
Torriente, Alberto Pedro: «Esperando a Odiseo». González Melo, Abel [ed.]: Monólogos en el Teatro Terry. La Habana: Ediciones Alarcos, 2010.	González Melo, Abel [ed.]	Monólogos en el Teatro Terry	2001	Fecha de escritura	Ficción	Escrito	Libro	Teatro	Cuba	Antillas	Ficción		Pausa larga. Se controla. Otea los últimos restos de bruma. Busca ansioso detrás de la neblina algo o alguien a quien no acaba de encontrar. Transición, decepcionado.
Ehrenhaus, Andrés: La seriedad. Barcelona: Mondadori, 2001.	Ehrenhaus, Andrés	La seriedad	2001	Primera edición	Ficción	Escrito	Libro	Novela	Argentina	Río de la Plata	Ficción		rastreaban las marismas y las zonas anegadas por las crecidas. Quienes participaron en las batidas volvían a casa de madrugada con la satisfacción pintada en distintas partes del rostro. Por un lado, habían cumplido con cierto deber. Por el otro, habían contemplado un espectáculo imponente. Grandes extensiones de bosque empantanado, envuelto en brumas, acribillado por la luz indiscreta de las linternas y los aullidos dispersos de los perros. Se ha de avanzar con pies de plomo, con el agua hasta las rodillas en algunos tramos. Una mañana, cuando las batidas ya estaban reagrupándose para el regreso, alguien encontró un cuerpo. Medio flotaba boca abajo enganchado
Benítez Rojo, Antonio: Mujer en traje de batalla. Madrid: Alfaguara, 2001.	Benítez Rojo, Antonio	Mujer en traje de batalla	2001	Primera edición	Ficción	Escrito	Libro	Novela	Cuba	Antillas	Ficción		a cabo había que conservar Vitebsk, al oeste de Smoliensk. Para garantizar su posesión, el cuerpo del príncipe Eugenio había recibido orden de dejar el camino principal y marchar hacia allí, donde se uniría a las tropas de la guarnición. Así, tanto para los polacos como para mí, cuando vimos entre brumas las murallas de Smoliensk y la alta torre de su catedral, fue como si viéramos las puertas del cielo. Además, en mi caso, era allí donde seguramente encontraría no sólo a tío Charles y a Larrey, sino a Alfred, a quien esperaba darle la sorpresa de su vida.
Álvarez, Lorenzo: «Se alquila un catre». Veinte cuentos malucos. Caracas: Fondo Editorial Tropykos, 2001.	Álvarez, Lorenzo	Veinte cuentos malucos	2001	Primera edición	Ficción	Escrito	Libro	Relato	Venezuela	Caribe continental	Ficción		Fina bruma de oloroso bouquet cundió el espacio donde sonrientes la esperaban Pancho y Pánfilo para completar la trinidad eterna del amor; amor que ahora trascendería inagotable en el capullo de la rosa de los tiempos por venir. Besos de otoñal pasión revivieron los labios cuarteados por la muerte y peludas manos acariciaron las sienes de la repatriada de
«En las sienes de Caín». Patiño, Allen: En el vado del Yaboc. Panamá: Portobelo, 2001.	Patiño, Allen	En el vado del Yaboc	2001	Primera edición	Ficción	Escrito	Libro	Relato	Panamá	México y Centroamérica	Ficción		Era hermoso el Edén, lleno de racimos. Las bayas rojas eran tan dulces que al morderlas estallamos en risas. Nos tomó meses probar todos los frutos: los lechosos nos dieron sed, los acres escaldaban la lengua. En el centro del jardín, nimbado por la bruma, aguardaba el árbol prohibido.
«En pos del avatar». Patiño, Allen: En el vado del Yaboc. Panamá: Portobelo, 2001.	Patiño, Allen	En el vado del Yaboc	2001	Primera edición	Ficción	Escrito	Libro	Relato	Panamá	México y Centroamérica	Ficción		El encuentro es crucial. En el adolescente se corporizan los atributos de su casta. Ningún rostro podría ostentar mayor hermosura: cabello negrísimo con destellos azules, ojos grandes y luminosos, nariz esculpida por los dioses, labios finos, exquisita barbilla y cuello alongado. Dolorosamente bellas, las facciones parecen nimbadas por suave bruma.
García Huezo, Oscar: «Canoa». Lo que pasó en San Lorenzo y otros cuentos. Quito: El conejo, 2001.	García Huezo, Oscar	Lo que pasó en San Lorenzo y otros cuentos	2001	Primera edición	Ficción	Escrito	Libro	Relato	El Salvador	México y Centroamérica	Ficción		Todavía en la bruma de la mañana, los pájaros silbaban invisibles.
Cabañas, Esteban: «LA MALETA». Juego cruzado. Asunción: Arandurã, 2001.	Cabañas, Esteban	Juego cruzado	2001	Primera edición	Ficción	Escrito	Libro	Relato	Paraguay	Río de la Plata	Ficción		Estábamos ante el inmenso perfil vegetal, las pequeñas casas, el puerto de duros troncos, su escalinata azul, el rosado edificio de la aduana. Era la llegada. El puerto con su escalinata, los pontones negros salpicados por la bruma. La calle arrancaba desde allí, hacia la casa de Abuela; los rostros conocidos, el aire sin mancha de la playa, el canto rodado, curubicado cual un fruto de granada desperdigando sus pepitas sobre la calzada; las cunetas pobladas de huevos rojizos, arracimados; la cinta del agua deslizándose bajo los
Cabañas, Esteban: «3 DE MAYO CURUSU YEGUA». Juego cruzado. Asunción: Arandurã, 2001.	Cabañas, Esteban	Juego cruzado	2001	Primera edición	Ficción	Escrito	Libro	Relato	Paraguay	Río de la Plata	Ficción		un tendal de mujeres sobre el pasto. Se desnudan con un suave movimiento. Mudas, en silencio absoluto, los ojos cerrados. Un sacerdote administra un sacramento y les dibuja sobre la frente la señal de la cruz. A veces en un minuto desatento y oculto, el cura lanza una mirada libidinosa, cargada de brumas. Toro Picha'i ejecuta a continuación, secundado por cuarenta hombres, la orden del Mariscal López, que se halla a punto de llegar por ahí cerca, en Cerro Corá. Hogaño, sumergido en la cama, llora. Le acerco el orinal. Por la ventana, que oficia de puerta, sale un pequeño ratón,
Hernáez, Luis: Levadura y Mostaza. Asunción: Arandurã, 2001.	Hernáez, Luis	Levadura y Mostaza	2001	Primera edición	Ficción	Escrito	Libro	Novela	Paraguay	Río de la Plata	Ficción		-Una chequera, una chequera... -se había repetido en tanto aquella noche Mauricio mientras la bruma del sueño iba ganando poco a poco sus sentidos-, si hubiera tenido esta chequera hace unos años no habría tenido que sobármela a la esposa del Capitán, ni hubiera tenido que hacer tantas otras cosas...
Hernáez, Luis: Levadura y Mostaza. Asunción: Arandurã, 2001.	Hernáez, Luis	Levadura y Mostaza	2001	Primera edición	Ficción	Escrito	Libro	Novela	Paraguay	Río de la Plata	Ficción		Era el mes de septiembre y las noches lucían claras, se habían borrado ya las brumas de agosto y no se hacían sentir todavía los rigores de octubre presagiando los azotes del verano que no tardarían en llegar.
Hernáez, Luis: Levadura y Mostaza. Asunción: Arandurã, 2001.	Hernáez, Luis	Levadura y Mostaza	2001	Primera edición	Ficción	Escrito	Libro	Novela	Paraguay	Río de la Plata	Ficción		Ansiosa salteo las páginas, voy al Antiguo Testamento, a los Salmos, a Isaías, me sobrecoge pensar cuántas más cosas encubiertas descubriré pero repentinamente temo, no es éste el camino, me digo, no debo arriesgar lo que tengo conseguido, esa luz que se insinúa rompiendo el velo de bruma, vuelvo a San Pablo, es simple y cristalino, no hay poder conocido o por venir que pueda dañarme, esas palabras son la más directa y sencilla definición de la Promesa.
Hernáez, Luis: Levadura y Mostaza. Asunción: Arandurã, 2001.	Hernáez, Luis	Levadura y Mostaza	2001	Primera edición	Ficción	Escrito	Libro	Novela	Paraguay	Río de la Plata	Ficción		l llegar la muerte. Siempre le había llamado la atención la expresión literaria que dice: se velaron los ojos, al describir una muerte, y es que verdaderamente, se dijo con un escalofrío sentir el leve temblor en la cabeza del animal que al instante quedó laxa, verdaderamente se tienden cortinas de bruma en el interior de los ojos de los muertos, cuando se va la vida.
Montoya, Pablo: «Victoria». Razia. Medellín: Fondo Editorial Universidad EAFIT, 2001.	Montoya, Pablo	Razia	2001	Primera edición	Ficción	Escrito	Libro	Relato	Colombia	Caribe continental	Ficción		La niña es un espejismo de bruma. En algún lado hay una luz débil. Sus ojos se chocan contra los míos. No es necesario pronunciar nombres. Decirlos sería insensato.
Suárez, Carmen Cecilia: «Hay un sitio en tu país que te espera». La otra mitad de la vida. Cuentos. Bogotá: La Serpiente Emplumada, 2001.	Suárez, Carmen Cecilia	La otra mitad de la vida. Cuentos	2001	Primera edición	Ficción	Escrito	Libro	Relato	Colombia	Caribe continental	Ficción		Al cruzar por una de las avenidas y llegar a la plaza principal, vi aquellos viejos árboles, como si fuera la primera vez, a pesar de haber pasado a su lado en tantas ocasiones; sus hojas delgadas tenían nuevo brillo y movimiento. Creí ver entre la bruma a una mujer en una hoguera... La mujer era yo: el calor, el humo, el chisporroteo sobre mi piel. Sentí en ese momento como si tomara posesión de mi cuerpo, después de haber estado ausente un largo rato. Parecía que todo lo que hubiera hecho hasta entonces, fuera sin mi plena presencia
Goldemberg, Isaac: El nombre del padre. Lima: Alfaguara, 2001.	Goldemberg, Isaac	El nombre del padre	2001	Primera edición	Ficción	Escrito	Libro	Novela	Perú	Andina	Ficción		Virginia agarra la estrella, se pone de pie y, como sumergiéndose en un sueño, siente que entra en un bosque bañado por una bruma rojiza, como de sangre. Entonces vuelve a vivir el día en que se desposó con Jacobo Lerner.
Goldemberg, Isaac: El nombre del padre. Lima: Alfaguara, 2001.	Goldemberg, Isaac	El nombre del padre	2001	Primera edición	Ficción	Escrito	Libro	Novela	Perú	Andina	Ficción		misma posición, imaginando estar en el huerto de León Minsky, rodeado de secos arbustos espinosos, desatendiendo los llamados apremiantes de la ciega. Sara se sentó al lado de Jacobo, quien, aunque vagamente percatado de la presencia de su cuñada, permaneció inmóvil y sin pronunciar palabra. Sus pensamientos continuaban horadando en la espesa bruma de San Sebastián, pero todos los músculos del cuerpo, acuciados por la proximidad de su cuñada, se le crisparon en posición de alerta.
